UNIQUE_ID,user,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,class
1,33,0.06483570765056164,0.08308678494144077,0.17238442690503464,0.19615149282040129,0.0982923312638332,0.08829315215254098,0.1589606407753696,0.16837173645764544,0.1065262807032524,0.10712800217929824,0.06682911535937688,0.07671351232148715,0.1220981135783017,0.014335987767110106,-0.006245891625651645,0.011885623537951365,0.10935844398327882,0.1457123666297637,0.054598796223939455,-0.04061518506676458,0.1932824384460777,0.06871118497567322,0.09337641023439619,0.04876259068932716,0.07278086377374088,0.10554612948549331,0.022450321128884856,0.1287849009172836,0.08996806550405975,0.08541531251033617,-0.030085330611469847,8.492613909225447,1.7593251387631033,2074.9471144535523,293.98112724560514,1549.9389578175014,3.300443179750238,7.112016493806011,3.9335906975550783,4.059843061793456,8.206923328999771,4.058568414059498,11.954217585880588,Jogging
2,33,0.10494481522053556,0.04607390048162863,0.024007789580264567,0.04696806145201063,0.1628561113109458,0.11718091447842308,0.021847992231863303,0.10620419846973975,0.10074588597918417,0.06615389998470206,0.15058381444204338,0.16154997612479755,0.11656400595580993,0.05803912383886808,0.11453938120743927,0.1465631715701782,0.10877725635611796,0.08604128810773551,0.09071705116680914,-0.015316748700301412,0.05018966879596646,0.1506262911197099,0.17781200142854114,0.08639949392098331,0.17017664489460121,0.11808180125238171,0.07774401226974378,0.1180697802754207,0.14690182832329846,0.07820869804450242,0.07823218279070032,7.489012744795513,1.4710951252187612,1525.0043523534118,269.4250496324767,1233.3345880388267,4.130621554269956,6.869016405608124,4.067855628575587,5.503894702237075,8.164086489086317,5.38957531985534,12.024912147820773,Jogging
3,33,0.18577010588510373,0.10643755548298423,0.08351198981164806,0.1156633716556678,0.09485387746740201,0.15843224952664448,0.08489734530613238,0.06361689267011159,0.03039459234339212,0.04682425259339407,0.1048060138532288,0.11305276360899447,0.12025567283212305,0.08827064333124265,0.029231462897479285,0.09896773386173205,0.06286427417366153,0.029886136538919056,0.09193571441669955,0.08020254284072692,0.16430929506052652,0.11872889064159195,0.11287751953613823,0.08627770421169163,-0.01593856076495208,0.10867430622753915,0.11301151049705133,0.2131621056242643,0.09038195176094388,0.1350773671166806,-0.0017355884852621657,7.711566098119023,2.4471411407257513,1766.7075966516345,248.68955159735216,1779.9545306272603,4.250139715546805,6.819907446860386,4.099342854690014,5.659522781290499,8.140473183743465,5.521685113519861,11.994982568254382,Jogging
4,33,0.03482621729419004,0.02246682844669337,0.09342814874030136,0.03688481431369475,0.13367962153175908,0.024028788288309844,0.19749672025087697,0.06083733538318815,0.12389692418971623,0.1806758608684835,0.05845678417830223,0.09137299673020648,0.17535713771412142,0.019625838271938617,0.10923169292661522,0.12299413971242118,0.14909114358886552,0.03815246445609591,0.013977169345786189,0.13609707828084489,0.1148492336616593,0.11252464251729383,0.1273224104748488,0.06599876392107545,0.10161268485805017,0.08465362366493406,0.08428242909868161,0.23328872555723784,0.09369164604558938,0.050434825139867565,0.032827680431691486,9.521265916488634,0.5293542301871226,2525.0579297789504,709.0489658840825,1380.0481688064622,2.280639046346825,4.171103007999724,2.5848396491326975,2.8577305941998565,4.912313191782125,2.825524278518724,10.649209485751728,Walking
5,33,0.11614491452929479,0.1270575987408322,0.11383453996650096,0.1213591624518012,0.10065009459389536,0.21267670385786586,0.0867671583381022,0.24600845832948093,0.11128336738825031,0.02714212217918588,0.04645537509694439,0.13412362076215928,0.058826860733707464,0.1257000247046046,0.12366188122867725,0.10635855436715635,0.057660314096579755,0.03425763876570677,0.11767425239664896,0.13281993971617362,0.11070468720651021,0.027713061064400593,0.1186590462925591,0.11926586898644184,0.06580712818994335,0.1176862552972764,0.08291043592229999,0.03285148510846884,0.15788936801741418,0.12803922631841172,0.05415256215876385,9.812690102601746,0.4411165316021455,1074.9531087480043,3300.0257517633604,1775.0256892975456,2.3157523843153025,4.132636574532736,2.4385445255346583,3.13677828200903,4.68770008817466,3.11256956256529,10.784236537767983,Walking
6,33,0.12794846102466337,0.0513587392731214,0.08815906966299956,0.09573182260854482,0.08409370696931613,0.17573292833367543,-0.0033632596295874173,0.11431300951872567,-0.010635793559482576,0.05640340671052833,0.12444752984836832,0.10321400095477315,0.05611276110353469,0.044234814537001586,0.11397988744673379,0.043481668414143165,0.10082292947909874,0.08227859199519069,0.03741998261970915,0.1971972044662663,0.11169595111590055,-0.0012571293328803579,0.06932271573847137,0.0569106767615806,0.13262166673981118,0.07037396307836497,0.07426317792665504,0.10524936394902286,0.11328775970850608,0.019985179647211186,-0.01672506179204742,7.706252734441953,0.2773335383713144,3125.0882727120143,1337.5202490855481,2674.936955802283,2.0458930973527387,3.4961078098506317,1.9916232630275572,3.0540315017022994,4.9257882963566875,3.193345557459331,8.594616526719062,Walking
7,33,0.1421909714073114,0.15873170267146683,0.07365347642109585,0.12702373219691,-0.012063367003453646,0.058780617933285505,0.06737159243034199,0.02761084090175752,0.14162056519658178,-0.04150706889803164,0.07799777566515081,0.11653702886430457,0.16206366445330578,0.02820689244102803,0.158158187607748,0.12051165305097934,0.04092456744760245,0.13310517371316355,0.1099529847786735,0.06998915614206028,0.13349010424950095,0.06073432015691199,0.1156758672625624,0.15310653372605232,0.1593008408072676,0.008109225058657549,0.19665166873281334,0.0023956100238749084,0.10241074524822083,0.15941586032422883,0.014049593386751633,9.16886502400897,1.1795938874821361,4899.975349953267,1058.3005317621528,1825.042480104851,1.5778507742982524,2.515354520236967,1.7649799937716626,2.1053649760438304,3.240643105941948,2.1214814420961803,9.828550249453896,Upstairs
8,33,0.07199094799015153,0.1373646802561631,0.13051851327167324,0.09895492030179259,0.1158663691654391,0.17388324478942124,0.0604214305582085,0.1173548690585019,0.10989036737830529,0.10911593983863899,0.14493884259935952,0.1512708174494015,0.14067548180003192,0.14527394035771646,0.10105019208163796,0.1540976485647482,0.0644866621703272,0.11620831762442212,0.10349284728161577,0.11484979824963591,0.10975785127184569,0.06908896583832637,0.20461936378427303,0.049699130925014906,0.05929056936061339,0.1579055436750034,0.1695831346981468,0.13120599085260776,0.101417275463214,0.09938766135765427,-0.04486271857429158,9.303790227909687,1.3661419144243943,800.0487559866709,1274.992647130925,2983.2887251401603,1.8239307079173503,2.710646572713781,1.3818137723598012,2.1788889802216787,3.3621843605745956,2.2322483285554364,9.884652841231444,Upstairs
9,33,0.05644808471908386,0.08160249686788182,0.007595782925133798,0.009626811281172237,0.014077788937378204,0.06932764241440764,0.15554537827990025,0.1737678108474776,0.19288298116010097,0.15200307350182865,0.11904918960486556,0.03987353176810955,0.0890743432003805,0.10556706805399307,0.12613592801690449,0.03863845282238385,0.1359673257120586,0.16663694565012888,0.09456199257715713,0.12008558610494707,0.11450719958555564,0.06993897640570818,0.11120462409052084,0.10062962003908975,0.10488380492744159,0.07134951080722668,0.11122550871294713,0.14489991456227247,0.1925571803897521,0.12796354130426035,0.10765912287557783,9.021632621855598,1.4236160318360338,1283.3391671002869,845.5594901466609,1533.2895850857321,2.218013907890961,2.670030367727799,1.1938052137845097,2.653712248915962,3.362043366922315,2.6875196893238105,9.797087798788857,Upstairs
10,33,0.10380854196079431,0.04752119190930251,-0.028845182783120156,-0.0349207335674179,0.03459595857532529,-0.056011660351032104,0.10157293829271768,0.06897200603606435,-0.02345878260523524,-0.08565672645454388,0.06769361870827065,-0.005726992262630895,0.06189081559867309,-0.06972138293971837,-0.019968751147688646,0.010262184985909159,0.022349029688237102,-0.012503273573962184,0.031142496617374938,-0.05338102146912972,0.002881025748935325,0.026014781585594945,0.025721941702937453,0.04558074390444449,-0.05623210459189346,-0.07670570853678112,0.07388384109492545,0.016615700598979582,-0.03742432682782768,0.07755759877612615,0.005783731714642934,0.44896485920319135,-0.006624075929494553,1841.0045144659282,125.08776704212217,2032.613152921457,0.11857854754771778,0.40226879747925737,0.09843157787661744,1.801753826970995,9.374302572999921,1.9029212243424796,0.3020630256788443,Upstairs
